iter	RMSE
1513	0.1912091979
1514	0.1911852859
1515	0.1911552563
1516	0.1911280264
1517	0.1911087353
1518	0.191076394
1519	0.1910470338
1520	0.1910076564
1521	0.1909743928
1522	0.1909522996
1523	0.1909212699
1524	0.1908813038
1525	0.1908610278
1526	0.1908101759
1527	0.1907936549
1528	0.1907571726
1529	0.190730694
1530	0.1907073314
1531	0.190665391
1532	0.1906419063
1533	0.1906234253
1534	0.1905964844
1535	0.1905619548
1536	0.1905289376
1537	0.190515811
1538	0.1904994473
1539	0.1904663789
1540	0.1904296944
1541	0.1904002036
1542	0.1903602413
1543	0.1903362697
1544	0.1903055405
1545	0.1902865186
1546	0.1902341413
1547	0.1902003788
1548	0.1901668261
1549	0.1901401175
1550	0.1901225635
1551	0.1900880716
1552	0.1900571489
1553	0.1900238198
1554	0.1899822117
1555	0.1899501591
1556	0.1899160188
1557	0.1898845147
1558	0.1898427777
1559	0.1898171271
1560	0.1897927307
1561	0.1897753586
1562	0.1897434605
1563	0.1897158065
1564	0.1896926454
1565	0.1896753428
1566	0.1896294782
1567	0.1895999399
1568	0.1895830606
1569	0.1895628574
1570	0.1895349699
1571	0.1895079737
1572	0.1894837719
1573	0.189439341
1574	0.189403011
1575	0.1893714403
1576	0.1893402785
1577	0.1893174359
1578	0.1892940643
1579	0.1892645962
1580	0.189253995
1581	0.1892366648
1582	0.189183216
1583	0.1891599176
1584	0.1891422597
1585	0.1890945421
1586	0.1890728235
1587	0.1890360568
1588	0.1890105591
1589	0.1889786557
1590	0.1889589107
1591	0.1889191959
1592	0.1888924295
1593	0.1888588965
1594	0.1888318169
1595	0.1888014803
1596	0.1887677369
1597	0.188746079
1598	0.1887183635
1599	0.1886909708
1600	0.1886681468
1601	0.1886321045
1602	0.1886135994
1603	0.1885740002
1604	0.188538491
1605	0.1885034526
1606	0.1884707892
1607	0.188441686
1608	0.1884182294
1609	0.1883913155
1610	0.1883591602
1611	0.1883257054
1612	0.1882798006
1613	0.1882480535
1614	0.1882331579
1615	0.1881911967
1616	0.1881582207
1617	0.1881233746
1618	0.1880895005
1619	0.1880519854
1620	0.1880196769
1621	0.1879879772
1622	0.1879645651
1623	0.1879498952
1624	0.1879327534
1625	0.1879064018
1626	0.1878757866
1627	0.1878471891
1628	0.1878287763
1629	0.1877998002
1630	0.1877799588
1631	0.1877649787
1632	0.1877416204
1633	0.1877129643
1634	0.1876785402
1635	0.1876312659
1636	0.1875868065
1637	0.18756275
1638	0.1875340473
1639	0.1875040479
1640	0.1874852916
1641	0.1874560586
1642	0.1874176607
1643	0.1873873316
1644	0.1873543346
1645	0.1873227668
1646	0.1872768937
1647	0.1872538664
1648	0.1872341723
1649	0.1872088446
1650	0.187186412
1651	0.1871650284
1652	0.1871284703
1653	0.1871010439
1654	0.1870694263
1655	0.1870098571
1656	0.1869825571
1657	0.1869697596
1658	0.1869500162
1659	0.1869344026
1660	0.1869073522
1661	0.1868815747
1662	0.1868452611
1663	0.1868157575
1664	0.1867787878
1665	0.186744283
1666	0.1867208584
1667	0.1866972778
1668	0.1866714284
1669	0.1866430498
1670	0.1866059189
1671	0.1865638683
1672	0.1865318032
1673	0.1864949485
1674	0.1864719383
1675	0.1864545757
1676	0.1864169982
1677	0.1863826073
1678	0.1863465236
1679	0.1863220801
1680	0.1862934162
1681	0.1862788984
1682	0.1862265045
1683	0.186209356
1684	0.1861796345
1685	0.1861673744
1686	0.1861353671
1687	0.1861108538
1688	0.1860944368
1689	0.1860546067
1690	0.1860172938
1691	0.1859766447
1692	0.1859505129
1693	0.1859188249
1694	0.185885254
1695	0.1858240298
1696	0.1858069909
1697	0.1857837738
1698	0.1857511971
1699	0.1857198296
1700	0.1856769976
1701	0.1856550621
1702	0.1856314868
1703	0.1856021758
1704	0.1855751875
1705	0.1855411869
1706	0.1854871017
1707	0.1854559859
1708	0.1854225389
1709	0.1854019421
1710	0.1853457688
1711	0.1853122351
1712	0.1852611619
1713	0.1852289898
1714	0.1852028148
1715	0.1851572104
1716	0.1851193623
1717	0.1850989402
1718	0.185041113
1719	0.1850098739
1720	0.1849861264
1721	0.1849630201
1722	0.184924856
1723	0.1849106361
1724	0.1848840927
1725	0.1848565172
1726	0.1848354311
1727	0.1848097138
1728	0.1847864035
1729	0.1847664443
1730	0.1847460181
1731	0.1847128587
1732	0.1846905631
1733	0.1846536638
1734	0.1846209472
1735	0.1845967575
1736	0.184572747
1737	0.1845479218
1738	0.1845288734
1739	0.1845071203
1740	0.1844843227
1741	0.1844572721
1742	0.1844091433
1743	0.1843790528
1744	0.1843518791
1745	0.184335879
1746	0.1843156033
1747	0.1842842626
1748	0.1842715866
1749	0.1842600856
1750	0.1842123182
1751	0.1841883081
1752	0.1841510847
1753	0.184127588
1754	0.1841062464
1755	0.184083429
1756	0.1840499755
1757	0.1839857487
1758	0.1839722277
1759	0.1839391894
1760	0.1839080897
1761	0.1838722064
1762	0.1838372538
1763	0.1838039105
1764	0.183781003
1765	0.1837479568
1766	0.1837145107
1767	0.1836904573
1768	0.1836542633
1769	0.1836216375
1770	0.1835897833
1771	0.1835630025
1772	0.1835355198
1773	0.1834977635
1774	0.183469551
1775	0.1834525378
1776	0.183424683
1777	0.1834040764
1778	0.1833757018
1779	0.1833464737
1780	0.1833198502
1781	0.1833020023
1782	0.1832779398
1783	0.1832528521
1784	0.183213418
1785	0.183191626
1786	0.1831640399
1787	0.1831320849
1788	0.1831147786
1789	0.1830911671
1790	0.1830738953
1791	0.183036743
1792	0.1829973485
1793	0.1829601277
1794	0.1829203029
1795	0.1828994196
1796	0.1828769257
1797	0.1828482975
1798	0.1828321523
1799	0.1828117365
1800	0.1827961483
1801	0.1827619377
1802	0.1827434248
1803	0.1827099529
1804	0.1826782521
1805	0.1826397006
1806	0.1826055448
1807	0.1825758787
1808	0.1825501598
1809	0.1825247299
1810	0.1824992653
1811	0.1824691387
1812	0.182436926
1813	0.1824179296
1814	0.1823982311
1815	0.1823517361
1816	0.1823247988
1817	0.182294081
1818	0.1822684842
1819	0.1822436123
1820	0.1822156141
1821	0.1821825118
1822	0.1821593104
1823	0.1821374589
1824	0.1821129435
1825	0.1820779653
1826	0.18204139
1827	0.1820145348
1828	0.1819946512
1829	0.181971204
1830	0.1819505032
1831	0.1819131079
1832	0.1818847779
1833	0.1818660767
1834	0.1818318845
1835	0.1818025479
1836	0.1817772692
1837	0.1817638379
1838	0.1817424464
1839	0.1817191382
1840	0.1816895414
1841	0.1816739006
1842	0.1816418056
1843	0.1816060535
1844	0.1815778842
1845	0.1815387229
1846	0.1815107008
1847	0.1814724899
1848	0.1814424818
1849	0.1814199487
1850	0.1813729215
1851	0.1813376992
1852	0.1813079183
1853	0.1812756022
1854	0.1812563104
1855	0.1812293513
1856	0.1812049619
1857	0.1811703275
1858	0.1811384263
1859	0.181105669
1860	0.1810819926
1861	0.181055013
1862	0.181022321
1863	0.1809893538
1864	0.1809726382
1865	0.1809534436
1866	0.1809329889
1867	0.1809077221
1868	0.1808618555
1869	0.1808240613
1870	0.1807992934
1871	0.1807783882
1872	0.1807384739
1873	0.1807136663
1874	0.1806980948
1875	0.1806658417
1876	0.1806462771
1877	0.180611576
1878	0.1805957811
1879	0.1805650794
1880	0.1805228027
1881	0.1805032796
1882	0.1804894604
1883	0.1804570656
1884	0.1804388026
1885	0.1804179547
1886	0.1803757344
1887	0.18033498
1888	0.1803029021
1889	0.1802714396
1890	0.1802457691
1891	0.1802147922
1892	0.1801796589
1893	0.1801534041
1894	0.1801305868
1895	0.1800971093
1896	0.1800734732
1897	0.1800570169
1898	0.1800218173
1899	0.1800009305
1900	0.1799559965
1901	0.1799230813
1902	0.1798858485
1903	0.1798725004
1904	0.1798517892
1905	0.179821769
1906	0.1797912971
1907	0.1797666867
1908	0.179744627
1909	0.1797294115
1910	0.1797096222
1911	0.1797004109
1912	0.179663982
1913	0.1796274096
1914	0.1796140835
1915	0.1795777674
1916	0.1795472633
1917	0.1795034704
1918	0.1794601143
1919	0.1794426826
1920	0.1794141396
1921	0.1793875509
1922	0.1793683987
1923	0.1793397503
1924	0.1793037543
1925	0.1792932734
1926	0.1792752835
1927	0.1792572022
1928	0.1792281103
1929	0.1792018786
1930	0.1791724892
1931	0.1791570349
1932	0.1791358808
1933	0.1791058791
1934	0.1790789872
1935	0.1790537036
1936	0.1790173877
1937	0.1790003554
1938	0.1789698666
1939	0.1789521418
1940	0.1789229371
1941	0.1789040024
1942	0.1788838187
1943	0.178861781
1944	0.1788319184
1945	0.1788093856
1946	0.1787886273
1947	0.1787590568
1948	0.178728004
1949	0.1787120491
1950	0.1786938341
1951	0.178676288
1952	0.1786502398
1953	0.1786199234
1954	0.1785972547
1955	0.1785695233
1956	0.1785387155
1957	0.1785196682
1958	0.1784957874
1959	0.1784544776
1960	0.1784321742
1961	0.1783994197
1962	0.178372884
1963	0.1783532682
1964	0.1783168908
1965	0.1782848564
1966	0.1782455218
1967	0.1782195017
1968	0.1781915002
1969	0.1781528855
1970	0.1781238463
1971	0.1780957917
1972	0.178078095
1973	0.1780484264
1974	0.1780277335
1975	0.178009084
1976	0.1779753262
1977	0.1779438435
1978	0.1779246713
1979	0.177904245
1980	0.1778772028
1981	0.1778493072
1982	0.1778291391
1983	0.177794788
1984	0.1777780592
1985	0.1777490203
1986	0.1777217107
1987	0.1777010523
1988	0.177660139
1989	0.1776257264
1990	0.177601344
1991	0.1775707861
1992	0.1775479601
1993	0.1775209596
1994	0.1774915236
1995	0.1774686676
1996	0.1774512738
1997	0.1774291946
1998	0.1774103517
1999	0.17739775
2000	0.1773690811
2001	0.1773399893
2002	0.1773039061
2003	0.1772729868
2004	0.1772494213
2005	0.1772188334
2006	0.1771831744
2007	0.1771631809
2008	0.1771306326
2009	0.1771109274
2010	0.1770805182
2011	0.1770523848
2012	0.1770297948
2013	0.1770060717
2014	0.1769821803
2015	0.1769670858
2016	0.1769342965
2017	0.176898137
2018	0.1768685648
2019	0.1768460554
2020	0.1768290222
2021	0.1768121686
2022	0.1767870848
2023	0.1767693386
2024	0.1767492181
2025	0.1767249722
2026	0.1767000146
2027	0.1766604087
2028	0.1766315013
2029	0.1765958966
2030	0.1765691507
2031	0.176537638
2032	0.1765093794
2033	0.1764928801
2034	0.176465851
2035	0.1764167333
2036	0.176394997
2037	0.1763676657
2038	0.1763439332
2039	0.1763194385
2040	0.1762895002
2041	0.1762690226
2042	0.1762397785
2043	0.1762243289
2044	0.1761901025
2045	0.1761575529
2046	0.1761363468
2047	0.1761151377
2048	0.1760887472
2049	0.1760638683
2050	0.1760496841
2051	0.1760044889
2052	0.1759714217
2053	0.1759504621
2054	0.1759250861
2055	0.1758998371
2056	0.1758765924
2057	0.1758503833
2058	0.1758289987
2059	0.1757983276
2060	0.1757855956
2061	0.1757577312
2062	0.1757357308
2063	0.1757219744
2064	0.1757109254
2065	0.175688062
2066	0.1756673225
2067	0.1756449774
2068	0.1756167883
2069	0.175605755
2070	0.1755924344
2071	0.1755621549
2072	0.175529709
2073	0.1754987264
2074	0.1754643188
2075	0.1754378793
2076	0.1754214228
2077	0.1753895548
2078	0.1753614722
2079	0.1753353613
2080	0.1753131227
2081	0.1752951556
2082	0.1752679728
2083	0.1752422562
2084	0.1752177711
2085	0.1751861171
2086	0.1751657216
2087	0.1751371844
2088	0.1751139946
2089	0.1750951194
2090	0.1750787692
2091	0.1750494978
2092	0.1750272571
2093	0.174993219
2094	0.1749613405
2095	0.1749421776
2096	0.1749165661
2097	0.1748997003
2098	0.1748786091
2099	0.1748520877
2100	0.174841878
2101	0.174816548
2102	0.1747820413
2103	0.1747635015
2104	0.1747475909
2105	0.1747271935
2106	0.1746974338
2107	0.1746801686
2108	0.1746615086
2109	0.1746228201
2110	0.174600179
2111	0.1745792059
2112	0.1745350355
2113	0.1744949143
2114	0.174475706
2115	0.1744471479
2116	0.174416262
2117	0.1743973551
2118	0.1743627415
2119	0.1743366384
2120	0.1743061629
2121	0.1742802069
2122	0.1742675987
2123	0.1742483002
2124	0.1742221492
2125	0.1741995422
2126	0.1741742503
2127	0.1741655556
2128	0.1741402025
2129	0.1741263562
2130	0.1741031326
2131	0.1740791713
2132	0.1740620252
2133	0.1740452311
2134	0.174029626
2135	0.1740045994
2136	0.1739615612
2137	0.1739393617
2138	0.1739235853
2139	0.1738782651
2140	0.1738625057
2141	0.1738405632
2142	0.173817869
2143	0.1738017671
2144	0.1737804445
2145	0.1737497807
2146	0.1737286439
2147	0.1737004965
2148	0.1736769549
2149	0.1736583778
2150	0.1736318001
2151	0.1736099643
2152	0.1735733677
2153	0.1735487379
2154	0.1735279587
2155	0.1734890055
2156	0.173458373
2157	0.1734397269
2158	0.1734132183
2159	0.1733996065
2160	0.1733664643
2161	0.1733437518
2162	0.1733217751
2163	0.1732942182
2164	0.173279058
2165	0.1732514046
2166	0.1732364891
2167	0.173213479
2168	0.1731947351
2169	0.1731765591
2170	0.1731471902
2171	0.1731228368
2172	0.1730978613
2173	0.1730744619
2174	0.1730529322
2175	0.1730369402
2176	0.172996526
2177	0.1729805003
2178	0.1729610755
2179	0.172935717
2180	0.172904232
2181	0.1728843287
2182	0.1728638424
2183	0.1728336927
2184	0.1727957896
2185	0.1727692786
2186	0.1727525329
2187	0.172727947
2188	0.1727062029
2189	0.1726915074
2190	0.172674123
2191	0.17265617
2192	0.1726420221
2193	0.1726217588
2194	0.1726016314
2195	0.1725728618
2196	0.1725505715
2197	0.1725170502
2198	0.1724854784
2199	0.1724538435
2200	0.1724270522
2201	0.1724011368
2202	0.1723803433
2203	0.1723555028
2204	0.1723333041
2205	0.1723023622
2206	0.1722909676
2207	0.172270154
2208	0.1722460791
2209	0.1722158078
2210	0.1721942133
2211	0.1721707709
2212	0.1721448422
2213	0.1721100808
2214	0.1720671789
2215	0.1720482302
2216	0.1720320519
2217	0.1720169308
2218	0.1719932242
2219	0.1719629038
2220	0.1719343083
2221	0.1719013414
2222	0.1718754489
2223	0.1718574474
2224	0.1718332029
2225	0.1718124241
2226	0.1717936385
2227	0.1717803445
2228	0.1717364946
2229	0.1717164058
2230	0.1716937556
2231	0.1716733658
2232	0.1716619028
2233	0.1716418007
2234	0.1715990931
2235	0.1715718631
2236	0.1715442444
2237	0.1715288192
2238	0.1715005112
2239	0.1714746166
2240	0.1714476597
2241	0.1714291956
2242	0.171400756
2243	0.1713851645
2244	0.1713573633
2245	0.1713212701
2246	0.1712892909
2247	0.1712712007
2248	0.171236544
2249	0.1712155129
2250	0.1711957954
2251	0.1711739831
2252	0.1711467003
2253	0.1711140747
2254	0.1710921071
2255	0.1710647098
2256	0.1710426322
2257	0.1710025772
2258	0.1709724816
2259	0.1709600047
2260	0.1709402658
2261	0.1709212188
2262	0.1709012797
2263	0.1708820826
2264	0.1708553775
2265	0.1708368555
2266	0.1708151183
2267	0.1707948854
2268	0.1707724245
2269	0.170747796
2270	0.1707249408
2271	0.1707023376
2272	0.1706775915
2273	0.1706629265
2274	0.1706398663
2275	0.1706131343
2276	0.1705961029
2277	0.1705730558
2278	0.1705460027
2279	0.1705040793
2280	0.1704918781
2281	0.1704817571
2282	0.1704663252
2283	0.1704461358
2284	0.1704226405
2285	0.1703978199
2286	0.1703758333
2287	0.1703572534
2288	0.170327349
2289	0.1703043247
2290	0.170276656
2291	0.170258806
2292	0.1702301573
2293	0.1702063581
2294	0.170186096
2295	0.1701650058
2296	0.170141414
2297	0.1701186213
2298	0.1701128115
2299	0.1700827721
2300	0.1700583715
2301	0.1700368502
2302	0.1700147591
2303	0.1699902566
2304	0.1699643485
2305	0.1699498067
2306	0.1699181621
2307	0.1698942003
2308	0.1698686011
2309	0.1698418252
2310	0.1698178459
2311	0.1697868208
2312	0.1697646592
2313	0.1697429039
2314	0.1697200328
2315	0.1696874191
2316	0.169663029
2317	0.1696323307
2318	0.1696179941
2319	0.1696002186
2320	0.1695771078
2321	0.1695522175
2322	0.1695302975
2323	0.1695113263
2324	0.1694741836
2325	0.1694491601
2326	0.1694230982
2327	0.1693887575
2328	0.1693587262
2329	0.1693408832
2330	0.1693131325
2331	0.1692710018
2332	0.169247278
2333	0.1692223012
2334	0.169199218
2335	0.1691700735
2336	0.1691473175
2337	0.1691186129
2338	0.1690940894
2339	0.1690610164
2340	0.1690366623
2341	0.1690090263
2342	0.1689958258
2343	0.1689760526
2344	0.1689438425
2345	0.1689202178
2346	0.1689029682
2347	0.1688851464
2348	0.1688578442
2349	0.1688344202
2350	0.1687978226
2351	0.168775323
2352	0.1687514264
2353	0.1687284847
2354	0.1687103232
2355	0.1687039058
2356	0.1686894018
2357	0.1686646561
2358	0.1686427623
2359	0.1686062434
2360	0.168580546
2361	0.1685267539
2362	0.1685088887
2363	0.1684750487
2364	0.1684536001
2365	0.1684428299
2366	0.1684144536
2367	0.1684037663
2368	0.1683759526
2369	0.1683530894
2370	0.1683339305
2371	0.1683167115
2372	0.1682897736
2373	0.1682705558
2374	0.1682434385
2375	0.1682100267
2376	0.1681902293
2377	0.1681669639
2378	0.1681399301
2379	0.1681039263
2380	0.1680846062
2381	0.1680494202
2382	0.1680286722
2383	0.1680105755
2384	0.1679945014
2385	0.1679778316
2386	0.1679482246
2387	0.1679194965
2388	0.1678960047
2389	0.1678699156
2390	0.1678529403
2391	0.1678356252
2392	0.1678085213
2393	0.167773306
2394	0.1677570688
2395	0.1677442813
2396	0.1677315707
2397	0.167709328
2398	0.16769155
2399	0.1676723252
2400	0.1676485954
2401	0.1676296849
2402	0.1676159941
2403	0.1675980659
2404	0.1675773409
2405	0.1675631079
2406	0.1675328962
2407	0.1675131379
2408	0.1674945667
2409	0.1674731598
2410	0.1674511268
2411	0.1674373032
2412	0.1674211697
2413	0.1674005124
2414	0.1673636625
2415	0.1673461593
2416	0.167307401
2417	0.1672803666
2418	0.167261528
2419	0.1672485852
2420	0.1672208814
2421	0.1671937024
2422	0.1671732395
2423	0.1671545995
2424	0.1671392804
2425	0.1671324539
2426	0.1671167554
2427	0.1670972612
2428	0.1670765056
2429	0.1670522667
2430	0.1670335047
2431	0.1670145157
2432	0.1670012296
2433	0.1669752043
2434	0.1669539184
2435	0.1669240705
2436	0.1669027722
2437	0.1668840494
2438	0.1668668737
2439	0.1668379822
2440	0.1668051441
2441	0.1667720751
2442	0.1667505265
2443	0.1667382339
2444	0.1667207395
2445	0.1666940158
2446	0.1666637401
2447	0.1666471945
2448	0.1666152095
2449	0.1666030316
2450	0.166585529
2451	0.1665616453
2452	0.1665441905
2453	0.166522892
2454	0.1665040259
2455	0.1664835552
2456	0.1664645037
2457	0.1664338227
2458	0.1664083487
2459	0.1663724691
2460	0.1663477354
2461	0.1663278959
2462	0.1663079423
2463	0.1662761227
2464	0.1662377832
2465	0.1662195698
2466	0.1661982154
2467	0.1661728386
2468	0.1661595748
2469	0.166130836
2470	0.1661076655
2471	0.1660865226
2472	0.1660681692
2473	0.1660487219
2474	0.1660358558
2475	0.1660227303
2476	0.1660064241
2477	0.1659884061
2478	0.1659596506
2479	0.1659402709
2480	0.1659121052
2481	0.1658964756
2482	0.165884173
2483	0.1658671385
2484	0.1658527667
2485	0.1658275334
2486	0.165800947
2487	0.1657854066
2488	0.1657712825
2489	0.1657523006
2490	0.1657263158
2491	0.1657025141
2492	0.1656708698
2493	0.1656538627
2494	0.1656261177
2495	0.1656063734
2496	0.1655839268
2497	0.165559067
2498	0.1655345485
2499	0.1655172178
2500	0.1654887152
2501	0.1654725169
2502	0.165435216
2503	0.1654073389
2504	0.165390345
2505	0.1653713587
2506	0.1653537733
2507	0.1653355907
2508	0.1653242522
2509	0.1652938169
2510	0.1652751985
2511	0.1652459521
2512	0.1652237
2513	0.1652005407
2514	0.1651813916
2515	0.1651656094
2516	0.1651519937
2517	0.1651308252
2518	0.1651120549
2519	0.1650971713
2520	0.1650821833
2521	0.1650442595
2522	0.1650204994
2523	0.1649906683
2524	0.1649706509
2525	0.1649480112
2526	0.1649328186
2527	0.1649121054
2528	0.1648783706
2529	0.1648588908
2530	0.1648397102
2531	0.1648228252
2532	0.1648042522
2533	0.1647854319
2534	0.1647741316
2535	0.1647491787
2536	0.1647264321
2537	0.164709872
2538	0.164688368
2539	0.1646704152
2540	0.1646364671
2541	0.1646186547
2542	0.1646019974
2543	0.1645877637
2544	0.1645577579
2545	0.164536231
2546	0.1645208611
2547	0.1645049527
2548	0.1644792928
2549	0.1644661254
2550	0.1644400022
2551	0.1644252975
2552	0.164406522
2553	0.1643738114
2554	0.1643500429
2555	0.1643344105
2556	0.1643156269
2557	0.1642921767
2558	0.1642641128
2559	0.1642373587
2560	0.1642033252
2561	0.1641818516
2562	0.1641579567
2563	0.1641422057
2564	0.1641260923
2565	0.1640973809
2566	0.1640825353
2567	0.1640563592
2568	0.1640398771
2569	0.1640279646
2570	0.1640211012
2571	0.1639803812
2572	0.1639452596
2573	0.1639239186
2574	0.1639043564
2575	0.1638703804
2576	0.1638451161
2577	0.1638259051
2578	0.1638035882
2579	0.1637893813
2580	0.163783123
2581	0.1637611453
2582	0.1637416787
2583	0.1637217134
2584	0.1636967308
2585	0.1636761625
2586	0.1636552806
2587	0.1636248187
2588	0.1636017671
2589	0.1635674081
2590	0.1635328676
2591	0.1635144032
2592	0.1634876748
2593	0.1634703377
2594	0.1634592095
2595	0.1634390728
2596	0.1634164247
2597	0.1634041152
2598	0.1633937377
2599	0.1633630786
2600	0.1633407076
2601	0.1633255097
2602	0.163305783
2603	0.1632813006
2604	0.1632661732
2605	0.1632465066
2606	0.1632240673
2607	0.1631978739
2608	0.1631854749
2609	0.1631640286
2610	0.163138315
2611	0.1631109787
2612	0.1630899713
2613	0.1630741439
2614	0.1630561464
2615	0.1630306886
2616	0.1630091592
2617	0.1629943536
2618	0.1629690927
2619	0.162915005
2620	0.1628856299
2621	0.1628621215
2622	0.1628351102
2623	0.1628108689
2624	0.1627964998
2625	0.1627660759
2626	0.1627465252
2627	0.1627236808
2628	0.1627020235
2629	0.1626710706
2630	0.1626485116
2631	0.1626327862
2632	0.1626183301
2633	0.1625926226
2634	0.162571714
2635	0.1625588512
2636	0.1625353561
2637	0.1625195516
2638	0.1625015932
2639	0.1624863714
2640	0.1624657187
2641	0.1624520633
2642	0.1624286571
2643	0.1624107842
2644	0.16239589
2645	0.1623795586
2646	0.1623538279
2647	0.1623268276
2648	0.1623066588
2649	0.1622859154
2650	0.1622545612
2651	0.1622208145
2652	0.1622062691
2653	0.1621696143
2654	0.1621595561
2655	0.1621305214
2656	0.1621127771
2657	0.1620835186
2658	0.1620580619
2659	0.1620330186
2660	0.1620055321
2661	0.1619804528
2662	0.1619526062
2663	0.1619302319
2664	0.1619116655
2665	0.1618945335
2666	0.1618608405
2667	0.1618448519
2668	0.1618191049
2669	0.1618022956
2670	0.1617853355
2671	0.1617624205
2672	0.1617408507
2673	0.1617212955
2674	0.1616984693
2675	0.1616822864
2676	0.1616542373
2677	0.1616380857
2678	0.1616176039
2679	0.1616012917
2680	0.1615828262
2681	0.1615644407
2682	0.1615357215
2683	0.161523677
2684	0.1615020562
2685	0.1614817251
2686	0.1614511999
2687	0.1614339936
2688	0.1614143846
2689	0.1613866876
2690	0.1613639354
2691	0.1613339314
2692	0.1613027157
2693	0.1612843851
2694	0.1612669489
2695	0.1612398518
2696	0.1612228256
2697	0.1612016547
2698	0.1611848755
2699	0.1611580942
2700	0.1611452927
2701	0.1611287565
2702	0.1611019534
2703	0.1610858199
2704	0.161073121
2705	0.1610542004
2706	0.1610263076
2707	0.1610071294
2708	0.1609888913
2709	0.1609719049
2710	0.1609520471
2711	0.1609379393
2712	0.1609145305
2713	0.1608885838
2714	0.1608731226
2715	0.1608610214
2716	0.1608442538
2717	0.1608175699
2718	0.1607986357
2719	0.1607842468
2720	0.1607635938
2721	0.160750036
2722	0.1607337331
2723	0.1607250802
2724	0.1606949161
2725	0.1606751056
2726	0.1606484863
2727	0.1606228259
2728	0.1606053383
2729	0.1605818096
2730	0.1605660846
2731	0.1605421208
2732	0.160524571
2733	0.1605151964
2734	0.1604984355
2735	0.1604752295
2736	0.1604494928
2737	0.1604284847
2738	0.160414071
2739	0.1603984007
2740	0.1603742482
2741	0.1603619314
2742	0.1603482626
2743	0.160337737
2744	0.160314985
2745	0.1603055542
2746	0.1602762486
2747	0.1602562907
2748	0.1602384609
2749	0.1602201635
2750	0.1601968384
2751	0.1601805839
2752	0.1601582906
2753	0.1601412396
2754	0.1601253401
2755	0.1601078164
2756	0.1600883137
2757	0.1600726919
2758	0.1600504021
2759	0.1600383877
2760	0.160008544
2761	0.1599930562
2762	0.1599766875
2763	0.1599564782
2764	0.1599304685
2765	0.1599121399
2766	0.1598989674
2767	0.1598763393
2768	0.1598574013
2769	0.1598491795
2770	0.1598280802
2771	0.1598094691
2772	0.1597931771
2773	0.1597745555
2774	0.1597554192
2775	0.1597396101
2776	0.15972537
2777	0.1597035919
2778	0.1596896613
2779	0.1596712772
2780	0.1596513432
2781	0.159632108
2782	0.1596189234
2783	0.1596052417
2784	0.159593168
2785	0.1595698437
2786	0.1595505042
2787	0.1595325648
2788	0.1595128749
2789	0.1594867881
2790	0.1594655895
2791	0.1594519446
2792	0.1594312751
2793	0.1594078358
2794	0.159390623
2795	0.1593728191
2796	0.159348513
2797	0.159335043
2798	0.1593074453
2799	0.1592943649
2800	0.159278486
2801	0.1592519902
2802	0.1592252919
2803	0.1591990216
2804	0.1591853475
2805	0.1591584436
2806	0.1591355034
2807	0.1591151951
2808	0.1590881674
2809	0.1590708329
2810	0.1590503416
2811	0.1590307866
2812	0.15901335
2813	0.1589734431
2814	0.1589590373
2815	0.158942814
2816	0.1589184884
2817	0.1589036552
2818	0.1588854333
2819	0.1588617702
2820	0.1588485835
2821	0.1588231363
2822	0.1588001992
2823	0.1587820217
2824	0.1587649388
2825	0.1587470214
2826	0.1587296842
2827	0.1587124363
2828	0.1586973786
2829	0.1586830022
2830	0.1586687546
2831	0.1586591153
2832	0.1586453798
2833	0.1586315543
2834	0.1585967805
2835	0.1585701428
2836	0.1585565237
2837	0.1585451746
2838	0.1585073633
2839	0.1584877831
2840	0.1584807803
2841	0.1584594255
2842	0.1584435045
2843	0.1584281288
2844	0.1584099741
2845	0.1583895526
2846	0.1583600861
2847	0.1583459662
2848	0.158320097
2849	0.1583052457
2850	0.1582855059
2851	0.1582655204
2852	0.1582427942
2853	0.1582357625
2854	0.1582201468
2855	0.1582059601
2856	0.1581949844
2857	0.1581754131
2858	0.158153592
2859	0.1581379561
2860	0.1581230676
2861	0.1581110576
2862	0.1580853523
2863	0.1580588023
2864	0.1580361518
2865	0.1580144182
2866	0.1579878377
2867	0.1579593681
2868	0.1579482714
2869	0.1579256673
2870	0.1579066199
2871	0.1578970352
2872	0.1578778525
2873	0.1578614351
2874	0.1578428037
2875	0.1578283377
2876	0.1578227991
2877	0.1578120329
2878	0.157787394
2879	0.1577794275
2880	0.1577613975
2881	0.1577508477
2882	0.1577317277
2883	0.1577115975
2884	0.157693509
2885	0.1576787183
2886	0.1576503866
2887	0.1576283462
2888	0.15761184
2889	0.1575954231
2890	0.1575844282
2891	0.1575694773
2892	0.1575384986
2893	0.1575189329
2894	0.1574998695
2895	0.1574794838
2896	0.1574651957
2897	0.1574459296
2898	0.1574316533
2899	0.157418884
2900	0.157398325
2901	0.1573844959
2902	0.1573668008
2903	0.157358413
2904	0.157338275
2905	0.1573181279
2906	0.1573016535
2907	0.1572842802
2908	0.1572672177
2909	0.1572524575
2910	0.1572361516
2911	0.1572134636
2912	0.1572018375
2913	0.1571781182
2914	0.1571550807
2915	0.1571409981
2916	0.1571259799
2917	0.1571133624
2918	0.1571005486
2919	0.1570838087
2920	0.1570649597
2921	0.1570341568
2922	0.1570135538
2923	0.156996265
2924	0.1569803388
2925	0.1569680176
